end	r2	DiskS3ReadRequestsErrors	1
end	r2	DiskS3WriteMicroseconds	46452301
end	r2	DiskS3WriteRequestsCount	1290
end	r2	DiskS3WriteRequestAttempts	1290
end	r2	S3DeleteObjects	12
end	r2	S3HeadObject	41
end	r2	S3PutObject	1278
end	r2	S3GetObject	6448
end	r2	DiskS3DeleteObjects	12
end	r2	DiskS3HeadObject	41
end	r2	DiskS3PutObject	1278
end	r2	DiskS3GetObject	6448
end	r2	S3Clients	2
