[metrics-100k] t=127s inserts=270 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 12} db=174MB free=4.29GB mergeCPU=73.9s
[metrics-100k] t=132s inserts=276 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 4} db=168MB free=4.25GB mergeCPU=77.3s
[metrics-100k] t=137s inserts=289 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 3, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 12, 'otel_metrics_number_points': 10} db=189MB free=4.19GB mergeCPU=82.3s
[metrics-100k] t=143s inserts=299 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 4, 'otel_metrics_exponential_histogram_points': 2, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 9} db=173MB free=4.15GB mergeCPU=85.5s
[metrics-100k] t=148s inserts=312 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 4, 'otel_metrics_histogram_points': 6, 'otel_metrics_number_points': 9} db=187MB free=4.12GB mergeCPU=88.2s
[metrics-100k] t=153s inserts=322 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 8} db=199MB free=4.09GB mergeCPU=90.3s
[metrics-100k] t=158s inserts=332 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 3, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 11, 'otel_metrics_number_points': 8} db=185MB free=4.04GB mergeCPU=96.8s
[metrics-100k] t=163s inserts=343 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 14, 'otel_metrics_number_points': 8} db=199MB free=3.97GB mergeCPU=100.5s
[metrics-100k] t=168s inserts=353 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 11, 'otel_metrics_number_points': 8} db=209MB free=3.95GB mergeCPU=105.5s
[metrics-100k] t=173s inserts=362 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 3, 'otel_metrics_histogram_points': 14, 'otel_metrics_number_points': 13} db=212MB free=3.91GB mergeCPU=111.3s
[metrics-100k] t=178s inserts=375 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 7} db=195MB free=3.85GB mergeCPU=114.8s
[metrics-100k] t=183s inserts=386 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 6, 'otel_metrics_number_points': 7} db=207MB free=3.81GB mergeCPU=116.6s
[metrics-100k] t=188s inserts=396 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 7} db=219MB free=3.76GB mergeCPU=118.5s
[metrics-100k] t=193s inserts=406 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 9, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 6, 'otel_metrics_number_points': 12} db=232MB free=3.72GB mergeCPU=123.5s
[metrics-100k] t=198s inserts=416 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 10, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 11} db=245MB free=4.00GB mergeCPU=129.1s
[metrics-100k] t=204s inserts=428 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 11, 'otel_metrics_number_points': 6} db=233MB free=3.93GB mergeCPU=134.6s
[metrics-100k] t=209s inserts=440 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 6} db=214MB free=3.88GB mergeCPU=138.0s
[metrics-100k] t=214s inserts=450 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 3, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 5, 'otel_metrics_number_points': 11} db=225MB free=3.84GB mergeCPU=140.8s
[metrics-100k] t=219s inserts=460 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 11} db=237MB free=3.81GB mergeCPU=143.4s
[metrics-100k] t=224s inserts=470 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 11} db=249MB free=3.73GB mergeCPU=149.0s
[metrics-100k] t=229s inserts=482 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 4, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 10} db=245MB free=3.67GB mergeCPU=153.4s
[metrics-100k] t=234s inserts=492 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 3, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 5} db=247MB free=3.63GB mergeCPU=156.6s
[metrics-100k] t=239s inserts=503 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 10} db=261MB free=3.57GB mergeCPU=158.3s
[metrics-100k] t=244s inserts=513 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 10} db=276MB free=3.52GB mergeCPU=163.0s
[metrics-100k] t=249s inserts=525 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 15} db=277MB free=3.45GB mergeCPU=170.4s
[metrics-100k] t=254s inserts=535 err=0 parts={'otel_metrics_series': 6, 'otel_metrics_summary_points': 4, 'otel_metrics_exponential_histogram_points': 4, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 9} db=267MB free=3.40GB mergeCPU=174.4s
[metrics-100k] t=260s inserts=546 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 9} db=257MB free=3.37GB mergeCPU=176.4s
[metrics-100k] t=265s inserts=558 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 8} db=274MB free=3.32GB mergeCPU=178.5s
[metrics-100k] t=270s inserts=567 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 3, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 7} db=270MB free=3.27GB mergeCPU=183.8s
[metrics-100k] t=275s inserts=579 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 7} db=287MB free=3.23GB mergeCPU=184.4s
[metrics-100k] t=280s inserts=588 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 7} db=294MB free=3.17GB mergeCPU=188.8s
[metrics-100k] t=285s inserts=600 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 7} db=300MB free=3.12GB mergeCPU=190.7s
[metrics-100k] t=290s inserts=609 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 4, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 12, 'otel_metrics_number_points': 12} db=312MB free=3.07GB mergeCPU=193.8s
[metrics-100k] t=295s inserts=619 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 12} db=308MB free=3.03GB mergeCPU=198.1s
[metrics-100k] t=300s inserts=630 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 6, 'otel_metrics_number_points': 6} db=310MB free=2.98GB mergeCPU=200.9s
[metrics-100k] t=305s inserts=640 err=0 parts={'otel_metrics_series': 6, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 11} db=330MB free=2.94GB mergeCPU=203.2s
[metrics-100k] t=310s inserts=651 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 4, 'otel_metrics_exponential_histogram_points': 10, 'otel_metrics_histogram_points': 11, 'otel_metrics_number_points': 11} db=317MB free=2.88GB mergeCPU=210.5s
[metrics-100k] t=315s inserts=662 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 13, 'otel_metrics_number_points': 16} db=326MB free=2.84GB mergeCPU=216.0s
[metrics-100k] t=320s inserts=672 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 16, 'otel_metrics_number_points': 16} db=340MB free=2.88GB mergeCPU=222.4s
[metrics-100k] t=325s inserts=683 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 14, 'otel_metrics_number_points': 16} db=352MB free=2.86GB mergeCPU=228.3s
[metrics-100k] t=330s inserts=694 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 16} db=333MB free=2.84GB mergeCPU=236.2s
[metrics-100k] t=336s inserts=706 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 4, 'otel_metrics_histogram_points': 6, 'otel_metrics_number_points': 16} db=331MB free=2.75GB mergeCPU=246.3s
[metrics-100k] t=341s inserts=717 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 9, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 7} db=324MB free=3.38GB mergeCPU=249.4s
[metrics-100k] t=346s inserts=727 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 4, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 6, 'otel_metrics_number_points': 7} db=326MB free=3.98GB mergeCPU=253.5s
[metrics-100k] t=351s inserts=738 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 7} db=340MB free=4.32GB mergeCPU=254.8s
[metrics-100k] t=356s inserts=749 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 5, 'otel_metrics_number_points': 7} db=321MB free=4.27GB mergeCPU=260.5s
[metrics-100k] t=361s inserts=759 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 9, 'otel_metrics_exponential_histogram_points': 4, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 6} db=317MB free=4.25GB mergeCPU=265.4s
[metrics-100k] t=366s inserts=770 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 5, 'otel_metrics_number_points': 6} db=326MB free=4.24GB mergeCPU=267.8s
[metrics-100k] t=371s inserts=781 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 6} db=341MB free=4.25GB mergeCPU=269.0s
[metrics-100k] t=376s inserts=791 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 5, 'otel_metrics_number_points': 6} db=350MB free=4.21GB mergeCPU=271.3s
[metrics-100k] t=381s inserts=802 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 10, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 11} db=370MB free=4.17GB mergeCPU=277.1s
[metrics-100k] t=386s inserts=812 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 4, 'otel_metrics_exponential_histogram_points': 10, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 4} db=365MB free=4.15GB mergeCPU=281.4s
[metrics-100k] t=391s inserts=822 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 4} db=359MB free=4.11GB mergeCPU=285.2s
[metrics-100k] t=396s inserts=833 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 9} db=382MB free=4.06GB mergeCPU=288.0s
[metrics-100k] t=401s inserts=843 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 4, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 9} db=371MB free=4.03GB mergeCPU=290.9s
[metrics-100k] t=406s inserts=854 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 8} db=368MB free=3.99GB mergeCPU=293.6s
[metrics-100k] t=411s inserts=865 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 10, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 7} db=376MB free=3.95GB mergeCPU=296.6s
[metrics-100k] t=416s inserts=875 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 11, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 7} db=391MB free=3.91GB mergeCPU=297.7s
[metrics-100k] t=421s inserts=886 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 4, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 7} db=382MB free=3.85GB mergeCPU=302.4s
[metrics-100k] t=426s inserts=896 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 7} db=396MB free=3.81GB mergeCPU=303.8s
[metrics-100k] t=431s inserts=908 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 12, 'otel_metrics_number_points': 6} db=407MB free=3.76GB mergeCPU=307.5s
[metrics-100k] t=436s inserts=918 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 10, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 7} db=418MB free=3.73GB mergeCPU=309.3s
[metrics-100k] t=441s inserts=929 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 11, 'otel_metrics_histogram_points': 12, 'otel_metrics_number_points': 7} db=429MB free=3.64GB mergeCPU=318.2s
[metrics-100k] t=446s inserts=940 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 7} db=409MB free=3.61GB mergeCPU=320.1s
[metrics-100k] t=451s inserts=950 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 11, 'otel_metrics_number_points': 12} db=429MB free=3.57GB mergeCPU=323.6s
[metrics-100k] t=456s inserts=961 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 3, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 5} db=402MB free=3.52GB mergeCPU=333.0s
[metrics-100k] t=461s inserts=971 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 11, 'otel_metrics_number_points': 5} db=414MB free=3.49GB mergeCPU=335.4s
[metrics-100k] t=466s inserts=982 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 10, 'otel_metrics_histogram_points': 14, 'otel_metrics_number_points': 5} db=431MB free=3.41GB mergeCPU=346.1s
[metrics-100k] t=471s inserts=992 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 11, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 10} db=423MB free=3.39GB mergeCPU=355.2s
[metrics-100k] t=476s inserts=1003 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 4, 'otel_metrics_exponential_histogram_points': 12, 'otel_metrics_histogram_points': 6, 'otel_metrics_number_points': 9} db=430MB free=3.30GB mergeCPU=363.2s
[metrics-100k] t=481s inserts=1013 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 13, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 8} db=441MB free=3.54GB mergeCPU=369.4s
[metrics-100k] t=486s inserts=1024 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 6, 'otel_metrics_number_points': 8} db=436MB free=3.48GB mergeCPU=373.8s
[metrics-100k] t=491s inserts=1034 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 9, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 8} db=448MB free=3.45GB mergeCPU=375.5s
[metrics-100k] t=497s inserts=1045 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 4, 'otel_metrics_exponential_histogram_points': 3, 'otel_metrics_histogram_points': 11, 'otel_metrics_number_points': 7} db=443MB free=3.40GB mergeCPU=381.5s
[metrics-100k] t=502s inserts=1056 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 4, 'otel_metrics_histogram_points': 8, 'otel_metrics_number_points': 7} db=450MB free=3.37GB mergeCPU=382.9s
[metrics-100k] t=507s inserts=1066 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 11, 'otel_metrics_number_points': 7} db=447MB free=3.32GB mergeCPU=387.7s
[metrics-100k] t=512s inserts=1077 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 9, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 7} db=445MB free=3.30GB mergeCPU=389.4s
[metrics-100k] t=517s inserts=1087 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 6} db=453MB free=3.27GB mergeCPU=392.4s
[metrics-100k] t=522s inserts=1098 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 11} db=469MB free=3.22GB mergeCPU=395.0s
[metrics-100k] t=527s inserts=1108 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 4, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 10} db=469MB free=3.20GB mergeCPU=397.6s
[metrics-100k] t=532s inserts=1118 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 10, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 10} db=477MB free=3.16GB mergeCPU=401.1s
[metrics-100k] t=537s inserts=1129 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 4} db=475MB free=3.12GB mergeCPU=406.8s
[metrics-100k] t=542s inserts=1140 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 7, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 7, 'otel_metrics_number_points': 9} db=492MB free=3.14GB mergeCPU=408.5s
[metrics-100k] t=547s inserts=1150 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 10, 'otel_metrics_number_points': 9} db=504MB free=3.11GB mergeCPU=409.7s
[metrics-100k] t=552s inserts=1160 err=0 parts={'otel_metrics_series': 5, 'otel_metrics_summary_points': 5, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 6, 'otel_metrics_number_points': 9} db=494MB free=3.10GB mergeCPU=415.1s
[metrics-100k] t=557s inserts=1171 err=0 parts={'otel_metrics_series': 1, 'otel_metrics_summary_points': 6, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 8} db=479MB free=3.06GB mergeCPU=419.3s
[metrics-100k] t=562s inserts=1182 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 8, 'otel_metrics_exponential_histogram_points': 6, 'otel_metrics_histogram_points': 6, 'otel_metrics_number_points': 7} db=489MB free=3.07GB mergeCPU=422.3s
[metrics-100k] t=567s inserts=1192 err=0 parts={'otel_metrics_series': 2, 'otel_metrics_summary_points': 9, 'otel_metrics_exponential_histogram_points': 7, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 7} db=501MB free=3.04GB mergeCPU=426.2s
[metrics-100k] t=572s inserts=1203 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 11, 'otel_metrics_exponential_histogram_points': 8, 'otel_metrics_histogram_points': 11, 'otel_metrics_number_points': 7} db=517MB free=3.04GB mergeCPU=432.9s
[metrics-100k] t=577s inserts=1213 err=0 parts={'otel_metrics_series': 3, 'otel_metrics_summary_points': 12, 'otel_metrics_exponential_histogram_points': 9, 'otel_metrics_histogram_points': 9, 'otel_metrics_number_points': 7} db=525MB free=2.94GB mergeCPU=444.6s
[metrics-100k] t=582s inserts=1224 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 14, 'otel_metrics_exponential_histogram_points': 4, 'otel_metrics_histogram_points': 11, 'otel_metrics_number_points': 12} db=531MB free=2.88GB mergeCPU=452.4s
[metrics-100k] t=587s inserts=1235 err=0 parts={'otel_metrics_series': 4, 'otel_metrics_summary_points': 3, 'otel_metrics_exponential_histogram_points': 5, 'otel_metrics_histogram_points': 14, 'otel_metrics_number_points': 6} db=639MB free=2.79GB mergeCPU=462.1s
[metrics-100k] inserts stopped (db size); draining 120.0s
[metrics-100k] done: 1236 inserts, 0 errors, results in /home/user/oscope/spike/otel-chdb/bench/merges/results/metrics-100k
[traces-100k-tg] t=5s inserts=5 err=0 parts={'otel_traces': 5} db=5MB free=5.34GB mergeCPU=0.0s
[traces-100k-tg] t=10s inserts=10 err=0 parts={'otel_traces': 5} db=10MB free=5.32GB mergeCPU=1.7s
[traces-100k-tg] t=15s inserts=15 err=0 parts={'otel_traces': 5} db=15MB free=5.31GB mergeCPU=3.3s
[traces-100k-tg] t=20s inserts=20 err=0 parts={'otel_traces': 5} db=20MB free=5.29GB mergeCPU=5.0s
[traces-100k-tg] t=25s inserts=25 err=0 parts={'otel_traces': 10} db=25MB free=5.26GB mergeCPU=8.7s
[traces-100k-tg] t=30s inserts=30 err=0 parts={'otel_traces': 4} db=29MB free=5.24GB mergeCPU=11.9s
[traces-100k-tg] t=35s inserts=35 err=0 parts={'otel_traces': 4} db=34MB free=5.22GB mergeCPU=13.5s
[traces-100k-tg] t=40s inserts=40 err=0 parts={'otel_traces': 9} db=39MB free=5.20GB mergeCPU=14.3s
[traces-100k-tg] t=45s inserts=45 err=0 parts={'otel_traces': 9} db=44MB free=5.18GB mergeCPU=17.0s
[traces-100k-tg] t=50s inserts=50 err=0 parts={'otel_traces': 8} db=49MB free=5.15GB mergeCPU=21.3s
[traces-100k-tg] t=55s inserts=55 err=0 parts={'otel_traces': 8} db=54MB free=5.13GB mergeCPU=22.2s
[traces-100k-tg] t=60s inserts=60 err=0 parts={'otel_traces': 8} db=59MB free=5.11GB mergeCPU=23.8s
[traces-100k-tg] t=65s inserts=65 err=0 parts={'otel_traces': 8} db=63MB free=5.11GB mergeCPU=25.5s
[traces-100k-tg] t=70s inserts=70 err=0 parts={'otel_traces': 13} db=69MB free=5.08GB mergeCPU=30.4s
[traces-100k-tg] t=75s inserts=75 err=0 parts={'otel_traces': 7} db=73MB free=5.05GB mergeCPU=32.6s
[traces-100k-tg] t=80s inserts=80 err=0 parts={'otel_traces': 7} db=78MB free=5.03GB mergeCPU=34.2s
[traces-100k-tg] t=85s inserts=85 err=0 parts={'otel_traces': 12} db=83MB free=5.02GB mergeCPU=37.1s
[traces-100k-tg] t=91s inserts=90 err=0 parts={'otel_traces': 12} db=88MB free=4.98GB mergeCPU=43.8s
[traces-100k-tg] t=96s inserts=95 err=0 parts={'otel_traces': 17} db=93MB free=4.94GB mergeCPU=49.8s
[traces-100k-tg] t=101s inserts=101 err=0 parts={'otel_traces': 18} db=99MB free=4.91GB mergeCPU=55.4s
[traces-100k-tg] t=106s inserts=106 err=0 parts={'otel_traces': 9} db=103MB free=4.89GB mergeCPU=59.4s
[traces-100k-tg] t=111s inserts=111 err=0 parts={'otel_traces': 8} db=107MB free=4.86GB mergeCPU=64.1s
[traces-100k-tg] t=116s inserts=116 err=0 parts={'otel_traces': 8} db=112MB free=4.84GB mergeCPU=65.6s
[traces-100k-tg] t=121s inserts=121 err=0 parts={'otel_traces': 8} db=117MB free=4.82GB mergeCPU=67.4s
